Project ID,Task ID,Task Name,WBS Level,Task Category,Planned Start Date,Planned End Date,Actual Start Date,Actual End Date,Task Status,Planned Progress (%),Actual Progress (%),Task Duration,Actual Duration,Remaining Duration,Task Dependency,Critical Path,Task Priority
PRJ_397,TSK_397_10,Task Foundation - 10,2,Foundation,2023-01-31,2023-02-05,2023-01-29,2023-02-01,Not Started,0.0,0.0,5,3,5,TSK_397_09,No,Critical
PRJ_397,TSK_397_11,Task Foundation - 11,2,Foundation,2023-01-31,2023-02-05,2023-01-29,2023-02-01,Not Started,0.0,0.0,5,3,5,TSK_397_10,No,High
PRJ_397,TSK_397_12,Task Finishing - 12,2,Finishing,2023-01-31,2023-02-05,2023-02-07,2023-02-20,Not Started,0.0,0.0,5,13,5,TSK_397_11,Yes,Medium
PRJ_397,TSK_397_13,Task Excavation - 13,3,Excavation,2023-01-31,2023-02-05,2023-01-29,2023-02-01,Not Started,0.0,0.0,5,3,5,TSK_397_12,No,Low
PRJ_397,TSK_397_14,Task Foundation - 14,1,Foundation,2023-02-01,2023-02-06,2023-01-30,2023-02-02,Not Started,0.0,0.0,5,3,5,TSK_397_13,No,Critical
PRJ_397,TSK_397_15,Task MEP - 15,3,MEP,2023-02-01,2023-02-06,2023-01-30,2023-02-02,Not Started,0.0,0.0,5,3,5,TSK_397_14,Yes,Medium
PRJ_397,TSK_397_16,Task Finishing - 16,1,Finishing,2023-02-01,2023-02-06,2023-02-08,2023-02-21,Not Started,0.0,0.0,5,13,5,TSK_397_15,Yes,High
PRJ_397,TSK_397_17,Task Foundation - 17,1,Foundation,2023-02-02,2023-02-07,2023-02-09,2023-02-22,Not Started,0.0,0.0,5,13,5,TSK_397_16,No,Critical
PRJ_397,TSK_397_18,Task Finishing - 18,1,Finishing,2023-02-02,2023-02-07,2023-01-31,2023-02-03,Not Started,0.0,0.0,5,3,5,TSK_397_17,Yes,High
PRJ_397,TSK_397_19,Task Finishing - 19,2,Finishing,2023-02-02,2023-02-07,2023-02-04,2023-02-12,Not Started,0.0,0.0,5,8,5,TSK_397_18,Yes,Low
PRJ_397,TSK_397_20,Task Excavation - 20,2,Excavation,2023-02-03,2023-02-08,2023-02-05,2023-02-13,Not Started,0.0,0.0,5,8,5,TSK_397_19,No,High
PRJ_397,TSK_397_21,Task Foundation - 21,3,Foundation,2023-02-03,2023-02-08,2023-02-10,2023-02-23,Not Started,0.0,0.0,5,13,5,TSK_397_20,Yes,Medium
PRJ_397,TSK_397_22,Task Excavation - 22,3,Excavation,2023-02-03,2023-02-08,2023-02-01,2023-02-04,Not Started,0.0,0.0,5,3,5,TSK_397_21,No,Critical
PRJ_397,TSK_397_23,Task MEP - 23,2,MEP,2023-02-03,2023-02-08,2023-02-01,2023-02-04,Not Started,0.0,0.0,5,3,5,TSK_397_22,No,Critical
PRJ_397,TSK_397_24,Task MEP - 24,2,MEP,2023-02-04,2023-02-09,2023-02-02,2023-02-05,Not Started,0.0,0.0,5,3,5,TSK_397_23,Yes,High
PRJ_397,TSK_397_25,Task MEP - 25,2,MEP,2023-02-04,2023-02-09,2023-02-02,2023-02-05,Not Started,0.0,0.0,5,3,5,TSK_397_24,No,Critical
PRJ_397,TSK_397_26,Task Excavation - 26,1,Excavation,2023-02-04,2023-02-09,2023-02-04,2023-02-09,Not Started,0.0,0.0,5,5,5,TSK_397_25,No,Critical
PRJ_397,TSK_397_27,Task Excavation - 27,3,Excavation,2023-02-05,2023-02-10,2023-02-03,2023-02-06,Not Started,0.0,0.0,5,3,5,TSK_397_26,Yes,Medium
PRJ_397,TSK_397_28,Task MEP - 28,2,MEP,2023-02-05,2023-02-10,2023-02-12,2023-02-25,Not Started,0.0,0.0,5,13,5,TSK_397_27,No,Medium
PRJ_397,TSK_397_29,Task Excavation - 29,3,Excavation,2023-02-05,2023-02-10,2023-02-03,2023-02-06,Not Started,0.0,0.0,5,3,5,TSK_397_28,No,High
PRJ_397,TSK_397_30,Task MEP - 30,3,MEP,2023-02-06,2023-02-11,2023-02-04,2023-02-07,Not Started,0.0,0.0,5,3,5,TSK_397_29,Yes,Low
PRJ_397,TSK_397_31,Task Finishing - 31,3,Finishing,2023-02-06,2023-02-11,2023-02-04,2023-02-07,Not Started,0.0,0.0,5,3,5,TSK_397_30,Yes,Medium
PRJ_397,TSK_397_32,Task Excavation - 32,1,Excavation,2023-02-06,2023-02-11,2023-02-08,2023-02-16,Not Started,0.0,0.0,5,8,5,TSK_397_31,No,High
PRJ_397,TSK_397_33,Task Finishing - 33,1,Finishing,2023-02-06,2023-02-11,2023-02-13,2023-02-26,Not Started,0.0,0.0,5,13,5,TSK_397_32,Yes,Medium
PRJ_397,TSK_397_34,Task Foundation - 34,2,Foundation,2023-02-07,2023-02-12,2023-02-05,2023-02-08,Not Started,0.0,0.0,5,3,5,TSK_397_33,No,Low
PRJ_397,TSK_397_35,Task Finishing - 35,2,Finishing,2023-02-07,2023-02-12,2023-02-05,2023-02-08,Not Started,0.0,0.0,5,3,5,TSK_397_34,Yes,High
PRJ_397,TSK_397_36,Task MEP - 36,1,MEP,2023-02-07,2023-02-12,2023-02-05,2023-02-08,Not Started,0.0,0.0,5,3,5,TSK_397_35,Yes,Low
PRJ_397,TSK_397_37,Task Foundation - 37,1,Foundation,2023-02-08,2023-02-13,2023-02-08,2023-02-13,Not Started,0.0,0.0,5,5,5,TSK_397_36,No,Medium
PRJ_397,TSK_397_38,Task Excavation - 38,3,Excavation,2023-02-08,2023-02-13,2023-02-06,2023-02-09,Not Started,0.0,0.0,5,3,5,TSK_397_37,No,High
PRJ_397,TSK_397_39,Task Excavation - 39,2,Excavation,2023-02-08,2023-02-13,2023-02-07,2023-02-11,Not Started,0.0,0.0,5,4,5,TSK_397_38,Yes,Medium
PRJ_397,TSK_397_40,Task MEP - 40,2,MEP,2023-02-09,2023-02-14,2023-02-11,2023-02-19,Not Started,0.0,0.0,5,8,5,TSK_397_39,No,High
PRJ_397,TSK_397_41,Task Finishing - 41,3,Finishing,2023-02-09,2023-02-14,2023-02-07,2023-02-10,Not Started,0.0,0.0,5,3,5,TSK_397_40,Yes,High
PRJ_397,TSK_397_42,Task MEP - 42,3,MEP,2023-02-09,2023-02-14,2023-02-07,2023-02-10,Not Started,0.0,0.0,5,3,5,TSK_397_41,Yes,High
PRJ_397,TSK_397_43,Task Finishing - 43,3,Finishing,2023-02-09,2023-02-14,2023-02-12,2023-02-21,Not Started,0.0,0.0,5,9,5,TSK_397_42,Yes,Medium
PRJ_397,TSK_397_44,Task MEP - 44,1,MEP,2023-02-10,2023-02-15,2023-02-08,2023-02-11,Not Started,0.0,0.0,5,3,5,TSK_397_43,No,High
PRJ_397,TSK_397_45,Task Excavation - 45,1,Excavation,2023-02-10,2023-02-15,2023-02-08,2023-02-11,Not Started,0.0,0.0,5,3,5,TSK_397_44,Yes,Low
PRJ_397,TSK_397_46,Task Finishing - 46,2,Finishing,2023-02-10,2023-02-15,2023-02-08,2023-02-11,Not Started,0.0,0.0,5,3,5,TSK_397_45,Yes,Low
PRJ_397,TSK_397_47,Task MEP - 47,1,MEP,2023-02-11,2023-02-16,2023-02-09,2023-02-12,Not Started,0.0,0.0,5,3,5,TSK_397_46,No,Critical
PRJ_397,TSK_397_48,Task MEP - 48,1,MEP,2023-02-11,2023-02-16,2023-02-10,2023-02-14,Not Started,0.0,0.0,5,4,5,TSK_397_47,Yes,Low
PRJ_397,TSK_397_49,Task Foundation - 49,3,Foundation,2023-02-11,2023-02-16,2023-02-09,2023-02-12,Not Started,0.0,0.0,5,3,5,TSK_397_48,No,Medium
PRJ_397,TSK_397_50,Task Excavation - 50,3,Excavation,2023-02-12,2023-02-17,2023-02-10,2023-02-13,Not Started,0.0,0.0,5,3,5,TSK_397_49,No,Low
PRJ_397,TSK_397_51,Task Excavation - 51,2,Excavation,2023-02-12,2023-02-17,2023-02-10,2023-02-13,Not Started,0.0,0.0,5,3,5,TSK_397_50,Yes,Low
PRJ_397,TSK_397_52,Task Foundation - 52,2,Foundation,2023-02-12,2023-02-17,2023-02-11,2023-02-15,Not Started,0.0,0.0,5,4,5,TSK_397_51,No,Medium
PRJ_397,TSK_397_53,Task Excavation - 53,2,Excavation,2023-02-12,2023-02-17,2023-02-11,2023-02-15,Not Started,0.0,0.0,5,4,5,TSK_397_52,No,High
PRJ_397,TSK_397_54,Task MEP - 54,3,MEP,2023-02-13,2023-02-18,2023-02-11,2023-02-14,Not Started,0.0,0.0,5,3,5,TSK_397_53,Yes,Critical
PRJ_397,TSK_397_55,Task Foundation - 55,1,Foundation,2023-02-13,2023-02-18,2023-02-13,2023-02-18,Not Started,0.0,0.0,5,5,5,TSK_397_54,No,Medium
PRJ_397,TSK_397_56,Task Finishing - 56,1,Finishing,2023-02-13,2023-02-18,2023-02-11,2023-02-14,Not Started,0.0,0.0,5,3,5,TSK_397_55,Yes,Low
PRJ_397,TSK_397_57,Task MEP - 57,3,MEP,2023-02-14,2023-02-19,2023-02-12,2023-02-15,Not Started,0.0,0.0,5,3,5,TSK_397_56,Yes,Low
PRJ_397,TSK_397_58,Task Finishing - 58,3,Finishing,2023-02-14,2023-02-19,2023-02-21,2023-03-06,Not Started,0.0,0.0,5,13,5,TSK_397_57,Yes,Medium
PRJ_397,TSK_397_59,Task MEP - 59,1,MEP,2023-02-14,2023-02-19,2023-02-20,2023-03-03,Not Started,0.0,0.0,5,11,5,TSK_397_58,No,High
PRJ_397,TSK_397_60,Task Foundation - 60,3,Foundation,2023-02-15,2023-02-20,2023-02-17,2023-02-25,Not Started,0.0,0.0,5,8,5,TSK_397_59,Yes,Medium
PRJ_397,TSK_397_61,Task Excavation - 61,3,Excavation,2023-02-15,2023-02-20,2023-02-13,2023-02-16,Not Started,0.0,0.0,5,3,5,TSK_397_60,No,High
PRJ_397,TSK_397_62,Task Excavation - 62,2,Excavation,2023-02-15,2023-02-20,2023-02-13,2023-02-16,Not Started,0.0,0.0,5,3,5,TSK_397_61,No,High
PRJ_397,TSK_397_63,Task MEP - 63,1,MEP,2023-02-15,2023-02-20,2023-02-16,2023-02-22,Not Started,0.0,0.0,5,6,5,TSK_397_62,Yes,Low
PRJ_397,TSK_397_64,Task Excavation - 64,3,Excavation,2023-02-16,2023-02-21,2023-02-14,2023-02-17,Not Started,0.0,0.0,5,3,5,TSK_397_63,No,Critical
PRJ_397,TSK_397_65,Task MEP - 65,2,MEP,2023-02-16,2023-02-21,2023-02-14,2023-02-17,Not Started,0.0,0.0,5,3,5,TSK_397_64,No,Critical
PRJ_397,TSK_397_66,Task Foundation - 66,3,Foundation,2023-02-16,2023-02-21,2023-02-14,2023-02-17,Not Started,0.0,0.0,5,3,5,TSK_397_65,Yes,Medium
PRJ_397,TSK_397_67,Task Foundation - 67,3,Foundation,2023-02-17,2023-02-22,2023-02-24,2023-03-09,Not Started,0.0,0.0,5,13,5,TSK_397_66,No,Medium
PRJ_397,TSK_397_68,Task MEP - 68,1,MEP,2023-02-17,2023-02-22,2023-02-17,2023-02-22,Not Started,0.0,0.0,5,5,5,TSK_397_67,No,Critical
PRJ_397,TSK_397_69,Task Finishing - 69,1,Finishing,2023-02-17,2023-02-22,2023-02-17,2023-02-22,Not Started,0.0,0.0,5,5,5,TSK_397_68,Yes,Low
PRJ_397,TSK_397_70,Task Foundation - 70,3,Foundation,2023-02-18,2023-02-23,2023-02-25,2023-03-10,Not Started,0.0,0.0,5,13,5,TSK_397_69,No,High
PRJ_397,TSK_397_71,Task Foundation - 71,3,Foundation,2023-02-18,2023-02-23,2023-02-25,2023-03-10,Not Started,0.0,0.0,5,13,5,TSK_397_70,No,Low
PRJ_397,TSK_397_72,Task Excavation - 72,1,Excavation,2023-02-18,2023-02-23,2023-02-18,2023-02-23,Not Started,0.0,0.0,5,5,5,TSK_397_71,Yes,Medium
PRJ_397,TSK_397_73,Task Excavation - 73,2,Excavation,2023-02-18,2023-02-23,2023-02-16,2023-02-19,Not Started,0.0,0.0,5,3,5,TSK_397_72,No,Medium
PRJ_397,TSK_397_74,Task Foundation - 74,3,Foundation,2023-02-19,2023-02-24,2023-02-17,2023-02-20,Not Started,0.0,0.0,5,3,5,TSK_397_73,No,Critical
PRJ_397,TSK_397_75,Task Excavation - 75,1,Excavation,2023-02-19,2023-02-24,2023-02-26,2023-03-11,Not Started,0.0,0.0,5,13,5,TSK_397_74,Yes,High
PRJ_397,TSK_397_76,Task Foundation - 76,3,Foundation,2023-02-19,2023-02-24,2023-02-26,2023-03-11,Not Started,0.0,0.0,5,13,5,TSK_397_75,No,High
PRJ_397,TSK_397_77,Task Foundation - 77,2,Foundation,2023-02-20,2023-02-25,2023-02-18,2023-02-21,Not Started,0.0,0.0,5,3,5,TSK_397_76,No,Critical
PRJ_397,TSK_397_78,Task Foundation - 78,1,Foundation,2023-02-20,2023-02-25,2023-02-18,2023-02-21,Not Started,0.0,0.0,5,3,5,TSK_397_77,Yes,High
PRJ_397,TSK_397_79,Task MEP - 79,1,MEP,2023-02-20,2023-02-25,2023-02-18,2023-02-21,Not Started,0.0,0.0,5,3,5,TSK_397_78,No,High
PRJ_397,TSK_397_80,Task Foundation - 80,2,Foundation,2023-02-21,2023-02-26,2023-02-28,2023-03-13,Not Started,0.0,0.0,5,13,5,TSK_397_79,No,Medium
PRJ_397,TSK_397_81,Task MEP - 81,2,MEP,2023-02-21,2023-02-26,2023-02-28,2023-03-13,Not Started,0.0,0.0,5,13,5,TSK_397_80,Yes,Critical
PRJ_397,TSK_397_82,Task Excavation - 82,2,Excavation,2023-02-21,2023-02-26,2023-02-19,2023-02-22,Not Started,0.0,0.0,5,3,5,TSK_397_81,No,Low
PRJ_397,TSK_397_83,Task MEP - 83,3,MEP,2023-02-21,2023-02-26,2023-02-19,2023-02-22,Not Started,0.0,0.0,5,3,5,TSK_397_82,No,Medium
PRJ_397,TSK_397_84,Task Excavation - 84,1,Excavation,2023-02-22,2023-02-27,2023-02-20,2023-02-23,Not Started,0.0,0.0,5,3,5,TSK_397_83,Yes,Critical
PRJ_397,TSK_397_85,Task Finishing - 85,3,Finishing,2023-02-22,2023-02-27,2023-03-01,2023-03-14,Not Started,0.0,0.0,5,13,5,TSK_397_84,Yes,Medium
PRJ_397,TSK_397_86,Task Finishing - 86,2,Finishing,2023-02-22,2023-02-27,2023-02-24,2023-03-04,Not Started,0.0,0.0,5,8,5,TSK_397_85,Yes,High
PRJ_397,TSK_397_87,Task Excavation - 87,2,Excavation,2023-02-23,2023-02-28,2023-02-26,2023-03-07,Not Started,0.0,0.0,5,9,5,TSK_397_86,Yes,Low
PRJ_397,TSK_397_88,Task Foundation - 88,1,Foundation,2023-02-23,2023-02-28,2023-02-21,2023-02-24,Not Started,0.0,0.0,5,3,5,TSK_397_87,No,High
PRJ_397,TSK_397_89,Task Foundation - 89,3,Foundation,2023-02-23,2023-02-28,2023-02-21,2023-02-24,Not Started,0.0,0.0,5,3,5,TSK_397_88,No,Critical
PRJ_397,TSK_397_90,Task Foundation - 90,1,Foundation,2023-02-24,2023-03-01,2023-03-03,2023-03-16,Not Started,0.0,0.0,5,13,5,TSK_397_89,Yes,Medium
PRJ_397,TSK_397_91,Task MEP - 91,2,MEP,2023-02-24,2023-03-01,2023-02-22,2023-02-25,Not Started,0.0,0.0,5,3,5,TSK_397_90,No,Medium
PRJ_397,TSK_397_92,Task MEP - 92,3,MEP,2023-02-24,2023-03-01,2023-02-24,2023-03-01,Not Started,0.0,0.0,5,5,5,TSK_397_91,No,Medium
PRJ_397,TSK_397_93,Task Finishing - 93,1,Finishing,2023-02-24,2023-03-01,2023-03-01,2023-03-11,Not Started,0.0,0.0,5,10,5,TSK_397_92,Yes,Low
PRJ_397,TSK_397_94,Task Excavation - 94,1,Excavation,2023-02-25,2023-03-02,2023-02-23,2023-02-26,Not Started,0.0,0.0,5,3,5,TSK_397_93,No,High
PRJ_397,TSK_397_95,Task Excavation - 95,2,Excavation,2023-02-25,2023-03-02,2023-02-23,2023-02-26,Not Started,0.0,0.0,5,3,5,TSK_397_94,No,Low
PRJ_397,TSK_397_96,Task Excavation - 96,3,Excavation,2023-02-25,2023-03-02,2023-03-04,2023-03-17,Not Started,0.0,0.0,5,13,5,TSK_397_95,Yes,Medium
PRJ_397,TSK_397_97,Task Finishing - 97,3,Finishing,2023-02-26,2023-03-03,2023-03-01,2023-03-10,Not Started,0.0,0.0,5,9,5,TSK_397_96,Yes,Low
PRJ_397,TSK_397_98,Task Foundation - 98,3,Foundation,2023-02-26,2023-03-03,2023-02-24,2023-02-27,Not Started,0.0,0.0,5,3,5,TSK_397_97,No,High
PRJ_397,TSK_397_99,Task Foundation - 99,2,Foundation,2023-02-26,2023-03-03,2023-02-24,2023-02-27,Not Started,0.0,0.0,5,3,5,TSK_397_98,Yes,High
PRJ_398,TSK_398_00,Task Foundation - 0,2,Foundation,2023-01-28,2023-02-02,2023-02-04,2023-02-17,Not Started,0.0,0.0,5,13,5,,Yes,Critical
PRJ_398,TSK_398_01,Task Foundation - 1,2,Foundation,2023-01-28,2023-02-02,2023-02-04,2023-02-17,Not Started,0.0,0.0,5,13,5,TSK_398_00,No,Critical
PRJ_398,TSK_398_02,Task Finishing - 2,2,Finishing,2023-01-28,2023-02-02,2023-01-26,2023-01-29,Not Started,0.0,0.0,5,3,5,TSK_398_01,Yes,High
PRJ_398,TSK_398_03,Task Foundation - 3,2,Foundation,2023-01-28,2023-02-02,2023-02-04,2023-02-17,Not Started,0.0,0.0,5,13,5,TSK_398_02,Yes,Medium
PRJ_398,TSK_398_04,Task Finishing - 4,2,Finishing,2023-01-29,2023-02-03,2023-02-05,2023-02-18,Not Started,0.0,0.0,5,13,5,TSK_398_03,Yes,Critical
PRJ_398,TSK_398_05,Task MEP - 5,2,MEP,2023-01-29,2023-02-03,2023-01-27,2023-01-30,Not Started,0.0,0.0,5,3,5,TSK_398_04,No,Medium
PRJ_398,TSK_398_06,Task MEP - 6,1,MEP,2023-01-29,2023-02-03,2023-01-27,2023-01-30,Not Started,0.0,0.0,5,3,5,TSK_398_05,Yes,Critical
PRJ_398,TSK_398_07,Task Finishing - 7,2,Finishing,2023-01-30,2023-02-04,2023-02-06,2023-02-19,Not Started,0.0,0.0,5,13,5,TSK_398_06,Yes,Medium
PRJ_398,TSK_398_08,Task MEP - 8,2,MEP,2023-01-30,2023-02-04,2023-01-28,2023-01-31,Not Started,0.0,0.0,5,3,5,TSK_398_07,No,High
PRJ_398,TSK_398_09,Task Excavation - 9,2,Excavation,2023-01-30,2023-02-04,2023-01-28,2023-01-31,Not Started,0.0,0.0,5,3,5,TSK_398_08,Yes,Critical
PRJ_398,TSK_398_10,Task MEP - 10,1,MEP,2023-01-31,2023-02-05,2023-02-07,2023-02-20,Not Started,0.0,0.0,5,13,5,TSK_398_09,No,High
PRJ_398,TSK_398_11,Task Finishing - 11,2,Finishing,2023-01-31,2023-02-05,2023-01-31,2023-02-05,Not Started,0.0,0.0,5,5,5,TSK_398_10,Yes,Low
PRJ_398,TSK_398_12,Task Finishing - 12,1,Finishing,2023-01-31,2023-02-05,2023-02-07,2023-02-20,Not Started,0.0,0.0,5,13,5,TSK_398_11,Yes,Low
PRJ_398,TSK_398_13,Task Excavation - 13,1,Excavation,2023-01-31,2023-02-05,2023-01-29,2023-02-01,Not Started,0.0,0.0,5,3,5,TSK_398_12,No,Critical
PRJ_398,TSK_398_14,Task Foundation - 14,2,Foundation,2023-02-01,2023-02-06,2023-02-04,2023-02-13,Not Started,0.0,0.0,5,9,5,TSK_398_13,No,Low
PRJ_398,TSK_398_15,Task Foundation - 15,2,Foundation,2023-02-01,2023-02-06,2023-02-08,2023-02-21,Not Started,0.0,0.0,5,13,5,TSK_398_14,Yes,Critical
PRJ_398,TSK_398_16,Task Finishing - 16,2,Finishing,2023-02-01,2023-02-06,2023-02-08,2023-02-20,Not Started,0.0,0.0,5,12,5,TSK_398_15,Yes,High
PRJ_398,TSK_398_17,Task Excavation - 17,1,Excavation,2023-02-02,2023-02-07,2023-02-09,2023-02-22,Not Started,0.0,0.0,5,13,5,TSK_398_16,No,Medium
PRJ_398,TSK_398_18,Task Finishing - 18,1,Finishing,2023-02-02,2023-02-07,2023-02-09,2023-02-21,Not Started,0.0,0.0,5,12,5,TSK_398_17,Yes,Critical
PRJ_398,TSK_398_19,Task Foundation - 19,2,Foundation,2023-02-02,2023-02-07,2023-01-31,2023-02-03,Not Started,0.0,0.0,5,3,5,TSK_398_18,No,Medium
PRJ_398,TSK_398_20,Task Excavation - 20,2,Excavation,2023-02-03,2023-02-08,2023-02-01,2023-02-04,Not Started,0.0,0.0,5,3,5,TSK_398_19,No,Low
PRJ_398,TSK_398_21,Task MEP - 21,1,MEP,2023-02-03,2023-02-08,2023-02-10,2023-02-23,Not Started,0.0,0.0,5,13,5,TSK_398_20,Yes,Medium
PRJ_398,TSK_398_22,Task Foundation - 22,1,Foundation,2023-02-03,2023-02-08,2023-02-01,2023-02-04,Not Started,0.0,0.0,5,3,5,TSK_398_21,No,Critical
PRJ_398,TSK_398_23,Task Foundation - 23,3,Foundation,2023-02-03,2023-02-08,2023-02-10,2023-02-23,Not Started,0.0,0.0,5,13,5,TSK_398_22,No,Critical
PRJ_398,TSK_398_24,Task Finishing - 24,1,Finishing,2023-02-04,2023-02-09,2023-02-07,2023-02-16,Not Started,0.0,0.0,5,9,5,TSK_398_23,Yes,Medium
PRJ_398,TSK_398_25,Task Foundation - 25,1,Foundation,2023-02-04,2023-02-09,2023-02-04,2023-02-09,Not Started,0.0,0.0,5,5,5,TSK_398_24,No,Critical
PRJ_398,TSK_398_26,Task MEP - 26,2,MEP,2023-02-04,2023-02-09,2023-02-11,2023-02-24,Not Started,0.0,0.0,5,13,5,TSK_398_25,No,Critical
PRJ_398,TSK_398_27,Task MEP - 27,1,MEP,2023-02-05,2023-02-10,2023-02-12,2023-02-25,Not Started,0.0,0.0,5,13,5,TSK_398_26,Yes,Medium
PRJ_398,TSK_398_28,Task Finishing - 28,2,Finishing,2023-02-05,2023-02-10,2023-02-08,2023-02-17,Not Started,0.0,0.0,5,9,5,TSK_398_27,Yes,Critical
PRJ_398,TSK_398_29,Task Finishing - 29,1,Finishing,2023-02-05,2023-02-10,2023-02-03,2023-02-06,Not Started,0.0,0.0,5,3,5,TSK_398_28,Yes,High
PRJ_398,TSK_398_30,Task Excavation - 30,2,Excavation,2023-02-06,2023-02-11,2023-02-04,2023-02-07,Not Started,0.0,0.0,5,3,5,TSK_398_29,Yes,Low
PRJ_398,TSK_398_31,Task MEP - 31,2,MEP,2023-02-06,2023-02-11,2023-02-04,2023-02-07,Not Started,0.0,0.0,5,3,5,TSK_398_30,No,Low
PRJ_398,TSK_398_32,Task MEP - 32,3,MEP,2023-02-06,2023-02-11,2023-02-04,2023-02-07,Not Started,0.0,0.0,5,3,5,TSK_398_31,No,High
PRJ_398,TSK_398_33,Task Finishing - 33,1,Finishing,2023-02-06,2023-02-11,2023-02-13,2023-02-26,Not Started,0.0,0.0,5,13,5,TSK_398_32,Yes,High
PRJ_398,TSK_398_34,Task MEP - 34,2,MEP,2023-02-07,2023-02-12,2023-02-07,2023-02-12,Not Started,0.0,0.0,5,5,5,TSK_398_33,No,High
PRJ_398,TSK_398_35,Task Excavation - 35,3,Excavation,2023-02-07,2023-02-12,2023-02-14,2023-02-27,Not Started,0.0,0.0,5,13,5,TSK_398_34,No,Medium
PRJ_398,TSK_398_36,Task MEP - 36,2,MEP,2023-02-07,2023-02-12,2023-02-14,2023-02-27,Not Started,0.0,0.0,5,13,5,TSK_398_35,Yes,High
PRJ_398,TSK_398_37,Task MEP - 37,3,MEP,2023-02-08,2023-02-13,2023-02-15,2023-02-28,Not Started,0.0,0.0,5,13,5,TSK_398_36,No,High
PRJ_398,TSK_398_38,Task Finishing - 38,2,Finishing,2023-02-08,2023-02-13,2023-02-06,2023-02-09,Not Started,0.0,0.0,5,3,5,TSK_398_37,Yes,High
PRJ_398,TSK_398_39,Task Finishing - 39,3,Finishing,2023-02-08,2023-02-13,2023-02-06,2023-02-09,Not Started,0.0,0.0,5,3,5,TSK_398_38,Yes,Medium
PRJ_398,TSK_398_40,Task MEP - 40,3,MEP,2023-02-09,2023-02-14,2023-02-09,2023-02-14,Not Started,0.0,0.0,5,5,5,TSK_398_39,No,Medium
PRJ_398,TSK_398_41,Task Finishing - 41,3,Finishing,2023-02-09,2023-02-14,2023-02-16,2023-02-28,Not Started,0.0,0.0,5,12,5,TSK_398_40,Yes,High
PRJ_398,TSK_398_42,Task MEP - 42,1,MEP,2023-02-09,2023-02-14,2023-02-07,2023-02-10,Not Started,0.0,0.0,5,3,5,TSK_398_41,Yes,Low
PRJ_398,TSK_398_43,Task Foundation - 43,3,Foundation,2023-02-09,2023-02-14,2023-02-16,2023-03-01,Not Started,0.0,0.0,5,13,5,TSK_398_42,No,Critical
PRJ_398,TSK_398_44,Task Finishing - 44,1,Finishing,2023-02-10,2023-02-15,2023-02-08,2023-02-11,Not Started,0.0,0.0,5,3,5,TSK_398_43,Yes,Critical
PRJ_398,TSK_398_45,Task MEP - 45,1,MEP,2023-02-10,2023-02-15,2023-02-08,2023-02-11,Not Started,0.0,0.0,5,3,5,TSK_398_44,Yes,High
PRJ_398,TSK_398_46,Task Excavation - 46,1,Excavation,2023-02-10,2023-02-15,2023-02-17,2023-03-02,Not Started,0.0,0.0,5,13,5,TSK_398_45,No,High
PRJ_398,TSK_398_47,Task MEP - 47,2,MEP,2023-02-11,2023-02-16,2023-02-18,2023-03-03,Not Started,0.0,0.0,5,13,5,TSK_398_46,No,Critical
PRJ_398,TSK_398_48,Task Excavation - 48,1,Excavation,2023-02-11,2023-02-16,2023-02-18,2023-03-03,Not Started,0.0,0.0,5,13,5,TSK_398_47,Yes,Medium
PRJ_398,TSK_398_49,Task Foundation - 49,1,Foundation,2023-02-11,2023-02-16,2023-02-18,2023-03-02,Not Started,0.0,0.0,5,12,5,TSK_398_48,No,High
PRJ_398,TSK_398_50,Task MEP - 50,2,MEP,2023-02-12,2023-02-17,2023-02-10,2023-02-13,Not Started,0.0,0.0,5,3,5,TSK_398_49,No,Low
PRJ_398,TSK_398_51,Task Foundation - 51,2,Foundation,2023-02-12,2023-02-17,2023-02-15,2023-02-24,Not Started,0.0,0.0,5,9,5,TSK_398_50,Yes,Medium
PRJ_398,TSK_398_52,Task MEP - 52,2,MEP,2023-02-12,2023-02-17,2023-02-19,2023-03-04,Not Started,0.0,0.0,5,13,5,TSK_398_51,No,Low
PRJ_398,TSK_398_53,Task Excavation - 53,2,Excavation,2023-02-12,2023-02-17,2023-02-15,2023-02-24,Not Started,0.0,0.0,5,9,5,TSK_398_52,No,Medium
PRJ_398,TSK_398_54,Task MEP - 54,3,MEP,2023-02-13,2023-02-18,2023-02-20,2023-03-05,Not Started,0.0,0.0,5,13,5,TSK_398_53,Yes,High
PRJ_398,TSK_398_55,Task MEP - 55,2,MEP,2023-02-13,2023-02-18,2023-02-20,2023-03-05,Not Started,0.0,0.0,5,13,5,TSK_398_54,No,Low
PRJ_398,TSK_398_56,Task Finishing - 56,1,Finishing,2023-02-13,2023-02-18,2023-02-20,2023-03-05,Not Started,0.0,0.0,5,13,5,TSK_398_55,Yes,Low
PRJ_398,TSK_398_57,Task MEP - 57,1,MEP,2023-02-14,2023-02-19,2023-02-21,2023-03-06,Not Started,0.0,0.0,5,13,5,TSK_398_56,Yes,Medium
PRJ_398,TSK_398_58,Task MEP - 58,2,MEP,2023-02-14,2023-02-19,2023-02-12,2023-02-15,Not Started,0.0,0.0,5,3,5,TSK_398_57,No,Medium
PRJ_398,TSK_398_59,Task Foundation - 59,1,Foundation,2023-02-14,2023-02-19,2023-02-21,2023-03-06,Not Started,0.0,0.0,5,13,5,TSK_398_58,No,High
